mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,edge_density,malware_family
119.811279296875,24.902167555241792,122.0,0.0,215.0,107.0,136.0,55.0,Allaple.L
123.485107421875,21.816467961264188,125.0,1.0,186.0,113.0,136.25,45.0,Allaple.L
120.966796875,22.74655217464265,123.0,0.0,199.0,109.0,135.0,49.0,Allaple.L
123.517578125,22.340016812119266,125.0,0.0,183.0,113.0,137.0,51.0,Allaple.L
122.878173828125,22.04867555955961,125.0,0.0,180.0,112.0,137.0,45.0,Allaple.L
123.103271484375,22.557734716664037,126.0,0.0,184.0,112.0,137.0,48.0,Allaple.L
123.724365234375,22.043169472602024,126.0,2.0,176.0,113.0,137.0,52.0,Allaple.L
119.156494140625,24.653995694908666,122.0,0.0,211.0,106.0,135.0,44.0,Allaple.L
123.61474609375,22.220706166832752,125.0,3.0,184.0,112.0,138.0,55.0,Allaple.L
122.411376953125,22.412350055673826,124.0,0.0,198.0,112.0,136.0,56.0,Allaple.L
123.989013671875,22.378537744147167,126.0,0.0,200.0,113.0,138.0,51.0,Allaple.L
123.73583984375,22.048254622800645,125.0,0.0,179.0,113.0,138.0,52.0,Allaple.L
122.594970703125,22.49613170087355,125.0,1.0,183.0,112.0,137.0,53.0,Allaple.L
121.145751953125,23.358199103367006,123.0,0.0,213.0,109.0,136.0,48.0,Allaple.L
122.275146484375,22.773022937436547,124.0,3.0,191.0,111.0,136.0,48.0,Allaple.L
122.329345703125,22.610140108029142,124.0,0.0,177.0,111.0,136.0,56.0,Allaple.L
123.4033203125,22.116996890977873,125.0,2.0,182.0,113.0,137.0,52.0,Allaple.L
124.109130859375,21.650252926551623,126.0,6.0,192.0,114.0,137.0,52.0,Allaple.L
123.47119140625,21.854971861453542,125.0,1.0,180.0,113.0,137.0,48.0,Allaple.L
121.979736328125,22.41704171619166,124.0,1.0,213.0,111.0,136.0,52.0,Allaple.L
123.085693359375,22.269100176338153,125.0,0.0,189.0,112.0,137.0,48.0,Allaple.L
122.6083984375,22.327943879895155,124.5,1.0,191.0,111.0,136.0,48.0,Allaple.L
124.234619140625,22.28182815588136,126.0,0.0,182.0,114.0,138.0,58.0,Allaple.L
123.138427734375,22.12725376649192,125.0,1.0,181.0,112.0,137.0,51.0,Allaple.L
123.794189453125,22.168199691577797,126.0,0.0,184.0,113.0,138.0,50.0,Allaple.L
122.779541015625,22.223232261151466,125.0,3.0,175.0,112.0,136.0,48.0,Allaple.L
123.978271484375,22.376620632224245,126.0,2.0,184.0,113.0,138.0,47.0,Allaple.L
123.808837890625,22.08316865640695,126.0,2.0,196.0,114.0,137.0,48.0,Allaple.L
105.38525390625,45.61891030992761,123.0,0.0,172.0,107.0,133.0,508.0,Alueron.gen!J
104.29736328125,47.5212427096842,123.0,0.0,179.0,107.0,133.0,614.0,Alueron.gen!J
117.73046875,32.218463707733235,125.0,0.0,175.0,114.0,135.0,186.0,Alueron.gen!J
102.57666015625,49.299006809865794,123.0,0.0,174.0,105.0,133.0,698.0,Alueron.gen!J
107.092041015625,45.032226688903776,124.0,0.0,168.0,111.0,133.0,583.0,Alueron.gen!J
117.8662109375,31.376216530486996,125.0,0.0,175.0,113.0,135.0,180.0,Alueron.gen!J
104.73828125,46.406816698717854,123.0,0.0,171.0,107.0,133.0,584.0,Alueron.gen!J
105.2314453125,46.02509343864575,123.0,0.0,174.0,107.0,134.0,582.0,Alueron.gen!J
105.184326171875,46.22678321874654,123.0,0.0,167.0,106.0,133.0,575.0,Alueron.gen!J
104.79345703125,46.4410098791554,123.0,0.0,177.0,107.0,134.0,593.0,Alueron.gen!J
102.445556640625,48.961659553502884,123.0,0.0,171.0,103.75,133.0,714.0,Alueron.gen!J
118.030029296875,31.302305079969017,125.0,0.0,169.0,113.0,135.0,178.0,Alueron.gen!J
98.603515625,51.57998782367422,121.5,0.0,173.0,86.0,133.0,821.0,Alueron.gen!J
104.82373046875,46.762319601588445,123.0,0.0,171.0,107.0,134.0,596.0,Alueron.gen!J
106.10693359375,45.472822957306356,123.0,0.0,172.0,107.0,133.0,565.0,Alueron.gen!J
102.907470703125,48.3742125142735,123.0,0.0,180.0,106.0,133.0,662.0,Alueron.gen!J
97.81884765625,52.310795561393,122.0,0.0,179.0,55.0,133.0,848.0,Alueron.gen!J
108.06982421875,44.37822399785142,124.0,0.0,165.0,113.0,133.0,582.0,Alueron.gen!J
105.787109375,45.41252526582603,123.0,0.0,167.0,106.0,134.0,528.0,Alueron.gen!J
102.640380859375,49.0904162244457,123.0,0.0,168.0,104.75,133.0,707.0,Alueron.gen!J
104.7861328125,47.0469208016833,124.0,0.0,177.0,108.0,134.0,608.0,Alueron.gen!J
104.6640625,46.591747709115225,123.0,0.0,173.0,107.0,133.0,613.0,Alueron.gen!J
118.350830078125,31.343924698765914,126.0,0.0,170.0,114.0,136.0,174.0,Alueron.gen!J
104.9736328125,46.64790602805954,123.0,0.0,169.0,108.0,133.0,600.0,Alueron.gen!J
104.3984375,47.145479401819046,123.0,0.0,172.0,107.0,133.0,602.0,Alueron.gen!J
118.14990234375,31.409141502313275,125.0,0.0,169.0,114.0,135.0,180.0,Alueron.gen!J
117.9169921875,32.25270162400065,126.0,0.0,171.0,113.0,136.0,182.0,Alueron.gen!J
105.700439453125,45.692243467443475,123.0,0.0,174.0,107.0,133.0,581.0,Alueron.gen!J
104.041748046875,47.325640774095255,123.0,0.0,184.0,107.0,133.0,632.0,Alueron.gen!J
108.361572265625,43.98957149441622,125.0,0.0,163.0,113.0,133.0,547.0,Alueron.gen!J
106.229248046875,45.26141445748662,123.0,0.0,175.0,108.0,134.0,534.0,Alueron.gen!J
107.19482421875,44.63698666666511,124.0,0.0,169.0,110.0,134.0,550.0,Alueron.gen!J
105.615234375,46.043101435381374,123.0,0.0,169.0,108.0,133.0,597.0,Alueron.gen!J
104.708984375,47.116557571686045,123.0,0.0,169.0,107.0,134.0,614.0,Alueron.gen!J
105.770263671875,45.031143785969554,123.0,0.0,168.0,107.0,133.0,561.0,Alueron.gen!J
104.780029296875,46.6249235672874,124.0,0.0,172.0,108.0,133.0,585.0,Alueron.gen!J
118.705810546875,31.523330048256245,126.0,0.0,176.0,115.0,136.0,178.0,Alueron.gen!J
104.86474609375,46.602345234771654,123.0,0.0,167.0,108.0,133.0,602.0,Alueron.gen!J
103.103759765625,47.90763844943375,123.0,0.0,167.0,104.0,134.0,599.0,Alueron.gen!J
101.934814453125,48.52810979522697,122.0,0.0,168.0,103.0,133.0,690.0,Alueron.gen!J
104.414794921875,46.83473860388955,123.0,0.0,173.0,107.0,133.25,596.0,Alueron.gen!J
105.725341796875,46.34252782420356,123.0,0.0,185.0,107.0,134.0,539.0,Alueron.gen!J
107.626220703125,45.116534069663444,124.0,0.0,170.0,111.0,134.0,586.0,Alueron.gen!J
105.7880859375,46.331679507911915,124.0,0.0,192.0,108.0,134.0,560.0,Alueron.gen!J
105.38037109375,46.1897818010763,123.0,0.0,171.0,108.0,134.0,572.0,Alueron.gen!J
104.909912109375,46.13919305888528,123.0,0.0,175.0,107.0,133.0,569.0,Alueron.gen!J
105.109619140625,46.37846332725065,124.0,0.0,171.0,106.0,134.0,604.0,Alueron.gen!J
106.281982421875,45.12643725610718,123.0,0.0,173.0,107.0,133.0,550.0,Alueron.gen!J
106.025390625,45.59440155295837,123.0,0.0,174.0,107.0,134.0,531.0,Alueron.gen!J
104.869384765625,46.40052342836419,123.0,0.0,169.0,107.0,133.0,586.0,Alueron.gen!J
